,Status checking,Duration in month,Credit history,Purpose,Credit amount,Savings account,Present employment,Installment rate %,Other debtors,Present residence,Property,Age in years,Other installment plans,Housing,# Existing credits,Job,# Dependents,Telephone,Foreign worker,Class,Male div,Female div/mar,Male sing,Male mar/wid
798,3,24,3,A40,717,4,4,4,0,4,2,54,2,1,2,2,1,1,1,1,0,0,0,1
799,1,9,2,A40,1549,4,1,4,0,2,0,35,2,1,1,0,1,0,1,1,0,0,1,0
800,3,24,4,A46,1597,0,4,4,0,4,3,54,2,2,2,2,2,0,1,1,0,0,1,0
801,1,18,4,A43,1795,0,4,3,2,4,0,48,0,0,2,1,1,1,1,1,0,1,0,0
802,0,20,4,A42,4272,0,4,1,0,4,1,24,2,1,2,2,1,0,1,1,0,1,0,0
803,3,12,4,A43,976,4,4,4,0,4,2,35,2,1,2,2,1,0,1,1,0,0,1,0
804,1,12,2,A40,7472,4,0,1,0,2,0,24,2,0,1,0,1,0,1,1,0,1,0,0
805,0,36,2,A40,9271,0,3,2,0,1,2,24,2,1,1,2,1,1,1,2,0,0,1,0
806,1,6,2,A43,590,0,1,3,0,3,0,26,2,1,1,1,1,0,0,1,0,0,0,1
807,3,12,4,A43,930,4,4,4,0,4,0,65,2,1,4,2,1,0,1,1,0,0,1,0
808,1,42,1,A41,9283,0,0,1,0,2,3,55,0,2,1,3,1,1,1,1,0,0,1,0
809,1,15,0,A40,1778,0,1,2,0,1,0,26,2,0,2,0,1,0,1,2,0,1,0,0
810,1,8,2,A49,907,0,1,3,0,2,0,26,2,1,1,2,1,1,1,1,0,0,0,1
811,1,6,2,A43,484,0,3,3,2,3,0,28,0,1,1,1,1,0,1,1,0,0,0,1
812,0,36,4,A41,9629,0,3,4,0,4,2,24,2,1,2,2,1,1,1,2,0,0,1,0
813,0,48,2,A44,3051,0,2,3,0,4,2,54,2,1,1,2,1,0,1,2,0,0,1,0
814,0,48,2,A40,3931,0,3,4,0,4,3,46,2,2,1,2,2,0,1,2,0,0,1,0
815,1,36,3,A40,7432,0,2,2,0,2,1,54,2,0,1,2,1,0,1,1,0,1,0,0
816,3,6,2,A44,1338,2,2,1,0,4,0,62,2,1,1,2,1,0,1,1,1,0,0,0
817,3,6,4,A43,1554,0,3,1,0,2,2,24,2,0,2,2,1,1,1,1,0,1,0,0
818,0,36,2,A410,15857,0,0,2,1,3,2,43,2,1,1,3,1,0,1,1,1,0,0,0
819,0,18,2,A43,1345,0,2,4,0,3,0,26,0,1,1,2,1,0,1,2,0,0,0,1
820,3,12,2,A40,1101,0,2,3,0,2,0,27,2,1,2,2,1,1,1,1,0,0,0,1
821,2,12,2,A43,3016,0,2,3,0,1,2,24,2,1,1,2,1,0,1,1,0,0,0,1
822,0,36,2,A42,2712,0,4,2,0,2,1,41,0,1,1,2,2,0,1,2,0,0,1,0
823,0,8,4,A40,731,0,4,4,0,4,0,47,2,1,2,1,1,0,1,1,0,0,1,0
824,3,18,4,A42,3780,0,1,3,0,2,2,35,2,1,2,3,1,1,1,1,1,0,0,0
825,0,21,4,A40,1602,0,4,4,0,3,2,30,2,1,2,2,1,1,1,1,0,0,0,1
826,0,18,4,A40,3966,0,4,1,0,4,0,33,0,0,3,2,1,1,1,2,0,1,0,0
827,3,18,0,A49,4165,0,2,2,0,2,2,36,1,1,2,2,2,0,1,2,0,0,1,0
828,0,36,2,A41,8335,4,4,3,0,4,3,47,2,2,1,2,1,0,1,2,0,0,1,0
829,1,48,3,A49,6681,4,2,4,0,4,3,38,2,2,1,2,2,1,1,1,0,0,1,0
830,3,24,3,A49,2375,2,2,4,0,2,2,44,2,1,2,2,2,1,1,1,0,0,1,0
831,0,18,2,A40,1216,0,1,4,0,3,2,23,2,0,1,2,1,1,1,2,0,1,0,0
832,0,45,0,A49,11816,0,4,2,0,4,2,29,2,0,2,2,1,0,1,2,0,0,1,0
833,1,24,2,A43,5084,4,4,2,0,4,2,42,2,1,1,2,1,1,1,1,0,1,0,0
834,2,15,2,A43,2327,0,1,2,0,3,0,25,2,1,1,1,1,0,1,2,0,1,0,0
835,0,12,0,A40,1082,0,2,4,0,4,2,48,0,1,2,2,1,0,1,2,0,0,1,0
836,3,12,2,A43,886,4,2,4,0,2,2,21,2,1,1,2,1,0,1,1,0,1,0,0
837,3,4,2,A42,601,0,1,1,0,3,0,23,2,0,1,1,2,0,1,1,0,1,0,0
838,0,24,4,A41,2957,0,4,4,0,4,1,63,2,1,2,2,1,1,1,1,0,0,1,0
839,3,24,4,A43,2611,0,4,4,1,3,0,46,2,1,2,2,1,0,1,1,0,0,0,1
840,0,36,2,A42,5179,0,3,4,0,2,1,29,2,1,1,2,1,0,1,2,0,0,1,0
841,3,21,3,A41,2993,0,2,3,0,2,0,28,1,1,2,1,1,0,1,1,0,0,1,0
842,3,18,2,A45,1943,0,1,4,0,4,0,23,2,1,1,2,1,0,1,2,0,1,0,0
843,3,24,1,A49,1559,0,3,4,0,4,2,50,0,1,1,2,1,1,1,1,0,0,1,0
844,3,18,2,A42,3422,0,4,4,0,4,1,47,0,1,3,2,2,1,1,1,0,0,1,0
845,1,21,2,A42,3976,4,3,2,0,3,2,35,2,1,1,2,1,1,1,1,0,0,1,0
846,3,18,2,A40,6761,4,2,2,0,4,2,68,2,0,2,2,1,0,1,2,0,0,1,0
847,3,24,2,A40,1249,0,1,4,0,2,0,28,2,1,1,2,1,0,1,1,0,0,0,1
848,0,9,2,A43,1364,0,3,3,0,4,0,59,2,1,1,2,1,0,1,1,0,0,1,0
849,0,12,2,A43,709,0,4,4,0,4,0,57,1,1,1,1,1,0,1,2,0,0,1,0
850,0,20,4,A40,2235,0,2,4,2,2,1,33,0,0,2,2,1,0,0,2,0,0,0,1
851,3,24,4,A41,4042,4,3,3,0,4,1,43,2,1,2,2,1,1,1,1,0,0,1,0
852,3,15,4,A43,1471,0,2,4,0,4,3,35,2,2,2,2,1,1,1,1,0,0,1,0
853,0,18,1,A40,1442,0,3,4,0,4,3,32,2,2,2,1,2,0,1,2,0,0,1,0
854,3,36,3,A40,10875,0,4,2,0,2,2,45,2,1,2,2,2,1,1,1,0,0,1,0
855,3,24,2,A40,1474,1,1,4,0,3,0,33,2,1,1,2,1,1,1,1,0,0,0,1
856,3,10,2,A48,894,4,3,4,0,3,1,40,2,1,1,2,1,1,1,1,0,1,0,0
857,3,15,4,A42,3343,0,2,4,0,2,3,28,2,2,1,2,1,1,1,1,0,0,1,0
858,0,15,2,A40,3959,0,2,3,0,2,1,29,2,1,1,2,1,1,1,2,0,1,0,0
859,3,9,2,A40,3577,1,2,1,2,2,0,26,2,0,1,2,2,0,0,1,0,0,1,0
860,3,24,4,A41,5804,3,2,4,0,2,0,27,2,1,2,2,1,0,1,1,0,0,1,0
861,3,18,3,A49,2169,0,2,4,0,2,2,28,2,1,1,2,1,1,1,2,0,0,0,1
862,0,24,2,A43,2439,0,1,4,0,4,0,35,2,1,1,2,1,1,1,2,0,1,0,0
863,3,27,4,A42,4526,3,1,4,0,2,0,32,1,1,2,1,2,1,1,1,0,0,1,0
864,3,10,2,A42,2210,0,2,2,0,2,0,25,0,0,1,1,1,0,1,2,0,0,1,0
865,3,15,2,A42,2221,2,2,2,0,4,2,20,2,0,1,2,1,0,1,1,0,1,0,0
866,0,18,2,A43,2389,0,1,4,0,1,2,27,1,1,1,2,1,0,1,1,0,1,0,0
867,3,12,4,A42,3331,0,4,2,0,4,1,42,1,1,1,2,1,0,1,1,0,0,1,0
868,3,36,2,A49,7409,4,4,3,0,2,1,37,2,1,2,2,1,0,1,1,0,0,1,0
869,0,12,2,A42,652,0,4,4,0,4,1,24,2,0,1,2,1,0,1,1,0,1,0,0
870,3,36,3,A42,7678,2,3,2,0,4,2,40,2,1,2,2,1,1,1,1,0,1,0,0
871,2,6,4,A40,1343,0,4,1,0,4,0,46,2,1,2,2,2,0,0,1,0,0,1,0
872,0,24,4,A49,1382,1,3,4,0,1,0,26,2,1,2,2,1,1,1,1,0,0,1,0
873,3,15,2,A44,874,4,1,4,0,1,0,24,2,1,1,2,1,0,1,1,0,1,0,0
874,0,12,2,A42,3590,0,2,2,1,2,1,29,2,1,1,1,2,0,1,1,0,0,1,0
875,1,11,4,A40,1322,3,2,4,0,4,2,40,2,1,2,2,1,0,1,1,0,1,0,0
876,0,18,1,A43,1940,0,1,3,1,4,3,36,0,2,1,3,1,1,1,1,0,0,1,0
877,3,36,2,A43,3595,0,4,4,0,2,2,28,2,1,1,2,1,0,1,1,0,0,1,0
878,0,9,2,A40,1422,0,1,3,0,2,3,27,2,2,1,3,1,1,1,2,0,0,1,0
879,3,30,4,A43,6742,4,3,2,0,3,1,36,2,1,2,2,1,0,1,1,0,0,1,0
880,3,24,2,A41,7814,0,3,3,0,3,2,38,2,1,1,3,1,1,1,1,0,0,1,0
881,3,24,2,A41,9277,4,2,2,0,4,3,48,2,2,1,2,1,1,1,1,1,0,0,0
882,1,30,4,A40,2181,4,4,4,0,4,0,36,2,1,2,2,1,0,1,1,0,0,1,0
883,3,18,4,A43,1098,0,0,4,0,4,2,65,2,1,2,0,1,0,1,1,0,1,0,0
884,1,24,2,A42,4057,0,3,3,0,3,2,43,2,1,1,2,1,1,1,2,1,0,0,0
885,0,12,2,A46,795,0,1,4,0,4,1,53,2,1,1,2,1,0,1,2,0,1,0,0
886,1,24,4,A49,2825,4,3,4,0,3,3,34,2,1,2,2,2,1,1,1,0,0,1,0
887,1,48,2,A49,15672,0,2,2,0,2,2,23,2,1,1,2,1,1,1,2,0,0,1,0
888,3,36,4,A40,6614,0,4,4,0,4,2,34,2,1,2,3,1,1,1,1,0,0,1,0
889,3,28,1,A41,7824,4,1,3,2,4,0,40,0,0,2,2,2,1,1,1,0,0,1,0
890,0,27,4,A49,2442,0,4,4,0,4,2,43,1,1,4,3,2,1,1,1,0,0,1,0
891,3,15,4,A43,1829,0,4,4,0,4,2,46,2,1,2,2,1,1,1,1,0,0,1,0
892,0,12,4,A40,2171,0,2,4,0,4,1,38,0,1,2,1,1,0,0,1,0,0,1,0
893,1,36,4,A41,5800,0,2,3,0,4,2,34,2,1,2,2,1,1,1,1,0,0,1,0
894,3,18,4,A43,1169,4,2,4,0,3,1,29,2,1,2,2,1,1,1,1,0,0,1,0
895,3,36,3,A41,8947,4,3,3,0,2,2,31,1,1,1,3,2,1,1,1,0,0,1,0
896,0,21,2,A43,2606,0,1,4,0,4,1,28,2,0,1,3,1,1,1,1,0,1,0,0
897,3,12,4,A42,1592,3,3,3,0,2,1,35,2,1,1,2,1,0,0,1,0,1,0,0
898,3,15,2,A42,2186,4,3,1,0,4,0,33,0,0,1,1,1,0,1,1,0,1,0,0
899,0,18,2,A42,4153,0,2,2,1,3,2,42,2,1,1,2,1,0,1,2,0,0,1,0
900,0,16,4,A40,2625,0,4,2,2,4,1,43,0,0,1,2,1,1,1,2,0,0,1,0
901,3,20,4,A40,3485,4,1,2,0,4,0,44,2,1,2,2,1,1,1,1,1,0,0,0
902,3,36,4,A41,10477,4,4,2,0,4,3,42,2,2,2,2,1,0,1,1,0,0,1,0
903,3,15,2,A43,1386,4,2,4,0,2,0,40,2,0,1,2,1,1,1,1,0,0,0,1
904,3,24,2,A43,1278,0,4,4,0,1,0,36,2,1,1,3,1,1,1,1,0,0,1,0
905,0,12,2,A43,1107,0,2,2,0,2,0,20,2,0,1,3,2,1,1,1,0,0,1,0
906,0,21,2,A40,3763,4,3,2,1,2,0,24,2,1,1,1,1,0,0,1,0,0,1,0
907,1,36,2,A46,3711,4,2,2,0,2,2,27,2,1,1,2,1,0,1,1,0,0,0,1
908,3,15,3,A41,3594,0,1,1,0,2,1,46,2,1,2,1,1,0,1,1,0,1,0,0
909,1,9,2,A40,3195,4,2,1,0,2,0,33,2,1,1,1,1,0,1,1,0,1,0,0
910,3,36,3,A43,4454,0,2,4,0,4,0,34,2,1,2,2,1,0,1,1,0,1,0,0
911,1,24,4,A42,4736,0,1,2,0,4,2,25,0,1,1,1,1,0,1,2,0,1,0,0
912,1,30,2,A43,2991,4,4,2,0,4,2,25,2,1,1,2,1,0,1,1,0,1,0,0
913,3,11,2,A49,2142,3,4,1,0,2,0,28,2,1,1,2,1,1,1,1,1,0,0,0
914,0,24,1,A49,3161,0,2,4,0,2,1,31,2,0,1,2,1,1,1,2,0,0,1,0
915,1,48,0,A410,18424,0,2,1,0,2,1,32,0,1,1,3,1,1,0,2,0,1,0,0
916,3,10,2,A41,2848,1,2,1,1,2,0,32,2,1,1,2,2,0,1,1,0,0,1,0
917,0,6,2,A40,14896,0,4,1,0,4,3,68,0,1,1,3,1,1,1,2,0,0,1,0
918,0,24,2,A42,2359,1,0,1,0,1,1,33,2,1,1,2,1,0,1,2,1,0,0,0
919,0,24,2,A42,3345,0,4,4,0,2,1,39,2,0,1,3,1,1,1,2,0,0,1,0
920,3,18,4,A42,1817,0,2,4,0,2,3,28,2,1,2,2,1,0,1,1,0,1,0,0
921,3,48,3,A43,12749,2,3,4,0,1,2,37,2,1,1,3,1,1,1,1,0,0,1,0
922,0,9,2,A43,1366,0,1,3,0,4,1,22,2,0,1,2,1,0,1,2,0,1,0,0
923,1,12,2,A40,2002,0,3,3,0,4,1,30,2,0,1,2,2,1,1,1,0,0,1,0
924,0,24,1,A42,6872,0,1,2,0,1,1,55,0,1,1,2,1,1,1,2,1,0,0,0
925,0,12,1,A40,697,0,1,4,0,2,2,46,0,1,2,2,1,1,1,2,0,0,1,0
926,0,18,4,A42,1049,0,1,4,0,4,1,21,2,0,1,2,1,0,1,1,0,1,0,0
927,0,48,2,A41,10297,0,3,4,0,4,3,39,1,2,3,2,2,1,1,2,0,0,1,0
928,3,30,2,A43,1867,4,4,4,0,4,2,58,2,1,1,2,1,1,1,1,0,0,1,0
929,0,12,3,A40,1344,0,2,4,0,2,0,43,2,1,2,1,2,0,1,1,0,0,1,0
930,0,24,2,A42,1747,0,1,4,1,1,1,24,2,1,1,1,1,0,0,1,0,0,1,0
931,1,9,2,A43,1670,0,1,4,0,2,2,22,2,1,1,2,1,1,1,2,0,1,0,0
932,3,9,4,A40,1224,0,2,3,0,1,0,30,2,1,2,2,1,0,1,1,0,0,1,0
933,3,12,4,A43,522,2,4,4,0,4,1,42,2,1,2,2,2,1,1,1,0,0,1,0
934,0,12,2,A43,1498,0,2,4,0,1,2,23,0,1,1,2,1,0,1,1,0,1,0,0
935,1,30,3,A43,1919,1,1,4,0,3,3,30,1,1,2,3,1,0,1,2,0,0,1,0
936,2,9,2,A43,745,0,2,3,0,2,0,28,2,1,1,1,1,0,1,2,0,1,0,0
937,1,6,2,A43,2063,0,1,4,0,3,2,30,2,0,1,3,1,1,1,1,0,0,0,1
938,1,60,2,A46,6288,0,2,4,0,4,3,42,2,2,1,2,1,0,1,2,0,0,1,0
939,3,24,4,A41,6842,4,2,2,0,4,1,46,2,1,2,3,2,1,1,1,0,0,1,0
940,3,12,2,A40,3527,4,1,2,0,3,1,45,2,1,1,3,2,1,1,1,0,0,1,0
941,3,10,2,A40,1546,0,2,3,0,2,0,31,2,1,1,1,2,0,0,1,0,0,1,0
942,3,24,2,A42,929,4,3,4,0,2,2,31,1,1,1,2,1,1,1,1,0,0,1,0
943,3,4,4,A40,1455,0,3,2,0,1,0,42,2,1,3,1,2,0,1,1,0,0,1,0
944,0,15,2,A42,1845,0,1,4,2,1,1,46,2,0,1,2,1,0,1,1,0,1,0,0
945,1,48,0,A40,8358,2,1,1,0,1,2,30,2,1,2,2,1,0,1,1,0,1,0,0
946,0,24,1,A42,3349,2,1,4,0,4,3,30,2,2,1,2,2,1,1,2,0,0,1,0
947,3,12,2,A40,2859,4,0,4,0,4,3,38,2,1,1,3,1,1,1,1,0,0,1,0
948,3,18,2,A42,1533,0,1,4,1,1,1,43,2,1,1,1,2,0,1,2,0,0,0,1
949,3,24,2,A43,3621,1,4,2,0,4,2,31,2,1,2,2,1,0,1,2,0,0,1,0
950,1,18,4,A49,3590,0,0,3,0,3,2,40,2,1,3,0,2,1,1,1,0,0,0,1
951,0,36,3,A49,2145,0,3,2,0,1,2,24,2,1,2,2,1,1,1,2,0,0,1,0
952,1,24,2,A41,4113,2,1,3,0,4,2,28,2,0,1,2,1,0,1,2,0,1,0,0
953,3,36,2,A42,10974,0,0,4,0,2,2,26,2,1,2,3,1,1,1,2,0,1,0,0
954,0,12,2,A40,1893,0,2,4,2,4,1,29,2,1,1,2,1,1,1,1,0,1,0,0
955,0,24,4,A43,1231,3,4,4,0,4,1,57,2,0,2,3,1,1,1,1,0,1,0,0
956,2,30,4,A43,3656,4,4,4,0,4,1,49,1,1,2,1,1,0,1,1,0,0,1,0
957,1,9,4,A43,1154,0,4,2,0,4,0,37,2,1,3,1,1,0,1,1,0,0,1,0
958,0,28,2,A40,4006,0,2,3,0,2,2,45,2,1,1,1,1,0,1,2,0,0,1,0
959,1,24,2,A42,3069,1,4,4,0,4,3,30,2,2,1,2,1,0,1,1,0,0,1,0
960,3,6,4,A43,1740,0,4,2,0,2,0,30,2,0,2,2,1,0,1,1,0,0,0,1
961,1,21,3,A40,2353,0,2,1,0,4,1,47,2,1,2,2,1,0,1,1,1,0,0,0
962,3,15,2,A40,3556,4,2,3,0,2,3,29,2,1,1,2,1,0,1,1,0,0,1,0
963,3,24,2,A43,2397,2,4,3,0,2,2,35,0,1,2,2,1,1,1,2,0,0,1,0
964,1,6,2,A45,454,0,1,3,0,1,1,22,2,1,1,1,1,0,1,1,0,0,0,1
965,1,30,2,A43,1715,4,2,4,0,1,2,26,2,1,1,2,1,0,1,1,0,1,0,0
966,1,27,4,A43,2520,2,2,4,0,2,1,23,2,1,2,1,1,0,1,2,0,0,1,0
967,3,15,2,A43,3568,0,4,4,0,2,2,54,0,0,1,3,1,1,1,1,0,1,0,0
968,3,42,2,A43,7166,4,3,2,0,4,1,29,2,0,1,2,1,1,1,1,0,0,0,1
969,0,11,4,A40,3939,0,2,1,0,2,0,40,2,1,2,1,2,0,1,1,0,0,1,0
970,1,15,2,A45,1514,1,2,4,2,2,0,22,2,1,1,2,1,0,1,1,0,0,1,0
971,3,24,2,A40,7393,0,2,1,0,4,1,43,2,1,1,1,2,0,1,1,0,0,1,0
972,0,24,1,A40,1193,0,0,1,1,4,3,29,2,0,2,0,1,0,1,2,0,1,0,0
973,0,60,2,A49,7297,0,4,4,1,4,3,36,2,0,1,2,1,0,1,2,0,0,1,0
974,3,30,4,A43,2831,0,2,4,0,2,2,33,2,1,1,2,1,1,1,1,0,1,0,0
975,2,24,2,A43,1258,2,2,3,0,3,2,57,2,1,1,1,1,0,1,1,0,1,0,0
976,1,6,2,A43,753,0,2,2,2,3,0,64,2,1,1,2,1,0,1,1,0,1,0,0
977,1,18,3,A49,2427,4,4,4,0,2,1,42,2,1,2,2,1,0,1,1,0,0,1,0
978,3,24,3,A40,2538,0,4,4,0,4,2,47,2,1,2,1,2,0,1,2,0,0,1,0
979,1,15,1,A40,1264,1,2,2,0,2,1,25,2,0,1,2,1,0,1,2,0,0,0,1
980,1,30,4,A42,8386,0,3,2,0,2,1,49,2,1,1,2,1,0,1,2,0,0,1,0
981,3,48,2,A49,4844,0,0,3,0,2,2,33,0,0,1,3,1,1,1,2,0,0,1,0
982,2,21,2,A40,2923,1,2,1,0,1,2,28,0,1,1,3,1,1,1,1,0,1,0,0
983,0,36,2,A41,8229,0,2,2,0,2,1,26,2,1,1,2,2,0,1,2,0,0,1,0
984,3,24,4,A42,2028,0,3,2,0,2,1,30,2,1,2,1,1,0,1,1,0,0,1,0
985,0,15,4,A42,1433,0,2,4,0,3,1,25,2,0,2,2,1,0,1,1,0,1,0,0
986,2,42,0,A49,6289,0,1,2,0,1,1,33,2,1,2,2,1,0,1,1,1,0,0,0
987,3,13,2,A43,1409,1,0,2,0,4,0,64,2,1,1,2,1,0,1,1,0,1,0,0
988,0,24,2,A41,6579,0,0,4,0,2,3,29,2,2,1,3,1,1,1,1,0,0,1,0
989,1,24,4,A43,1743,0,4,4,0,2,1,48,2,1,2,1,1,0,1,1,0,0,1,0
990,3,12,4,A46,3565,4,1,2,0,1,1,37,2,1,2,1,2,0,1,1,0,0,1,0
991,3,15,1,A43,1569,1,4,4,0,4,2,34,0,1,1,1,2,0,1,1,0,0,1,0
992,0,18,2,A43,1936,4,3,2,0,4,2,23,2,0,2,1,1,0,1,1,0,0,0,1
993,0,36,2,A42,3959,0,0,4,0,3,1,30,2,1,1,3,1,1,1,1,0,0,1,0
994,3,12,2,A40,2390,4,4,4,0,3,2,50,2,1,1,2,1,1,1,1,0,0,1,0
995,3,12,2,A42,1736,0,3,3,0,4,0,31,2,1,1,1,1,0,1,1,0,1,0,0
996,0,30,2,A41,3857,0,2,4,0,4,1,40,2,1,1,3,1,1,1,1,1,0,0,0
997,3,12,2,A43,804,0,4,4,0,4,2,38,2,1,1,2,1,0,1,1,0,0,1,0
998,0,45,2,A43,1845,0,2,4,0,4,3,23,2,2,1,2,1,1,1,2,0,0,1,0
999,1,45,4,A41,4576,1,0,3,0,4,2,27,2,1,1,2,1,0,1,1,0,0,1,0
